epoch,train_loss,train_acc_top1,train_acc_top5,val_loss,val_acc_top1,val_acc_top5,loss_ratio,val_f1,grad_norm,lr_head,time_sec,gpu_mem_used,gpu_mem_total,gpu_util,val_p@1,val_r@1,val_p@5,val_r@5,val_p@10,val_r@10,train_p@1,train_r@1,train_p@5,train_r@5,train_p@10,train_r@10
110,12.746186,11.9472,23.8848,22.494062,4.6597,9.2224,1.7648,0.0337,5.0,0.05,256.03,7267,16311,99,14.8141,8.0366,6.6654,13.6436,4.3743,15.9452,55.1962,14.0857,34.9935,34.9454,23.9703,42.2817
111,12.607441,12.515,24.7257,16.071236,10.2806,19.4641,1.2747,0.0784,5.0,0.04922241,171.93,7267,16311,99,19.1146,10.7691,8.7409,18.1035,5.8072,20.8521,,,,,,
112,12.389676,12.8192,25.4684,18.122309,8.4361,16.4062,1.4627,0.0655,5.0,0.04844501,171.93,7267,16311,99,16.3285,9.0484,7.6051,15.6971,4.9791,18.2307,,,,,,
113,12.190984,13.605,26.1343,16.891468,9.9408,18.7263,1.3856,0.0773,5.0,0.04766798,171.99,7267,16311,99,17.9691,9.8968,8.2594,17.063,5.4189,19.5383,,,,,,
114,12.010779,14.0793,27.3322,16.133958,10.1155,19.2506,1.3433,0.0757,5.0,0.04689152,171.94,7267,16311,99,19.4059,10.8167,9.1117,18.6968,5.9101,21.2944,,,,,,
115,11.85191,14.4052,27.9503,16.140389,10.7368,19.7845,1.3618,0.0799,5.0,0.04611581,255.84,7267,16311,99,19.3768,10.7727,9.0943,18.4018,5.913,21.0623,72.651,19.2656,50.1035,50.1138,35.3464,61.0045
116,11.648101,15.0376,28.7552,15.784596,11.9309,21.5319,1.3551,0.089,5.0,0.04534104,171.92,7267,16311,99,19.7068,10.9491,9.3467,19.0959,6.1023,21.8372,,,,,,
117,11.438089,15.9192,29.8692,18.271949,8.3099,15.7655,1.5975,0.0613,5.0,0.04456739,171.96,7267,16311,99,17.8623,9.8159,8.438,17.22,5.5529,19.8872,,,,,,
118,11.278115,16.3624,30.8059,16.810329,10.8048,19.668,1.4905,0.0808,5.0,0.04379506,171.93,7267,16311,66,19.0952,10.7549,8.9467,18.4866,5.8189,21.2201,,,,,,
119,11.09017,17.1338,31.7163,16.996182,10.5912,19.7359,1.5325,0.0791,5.0,0.04302423,171.94,7267,16311,100,17.8526,9.9128,8.3565,17.0083,5.4635,19.5144,,,,,,
120,10.865824,17.474,32.4254,18.677351,9.038,16.9013,1.7189,0.0678,5.0,0.04225509,256.04,7267,16311,99,18.0856,9.9996,8.4186,17.282,5.481,19.9203,67.3279,17.4143,45.8483,44.9501,32.135,54.6229
121,10.675262,18.3939,33.6064,18.540428,9.1836,16.7945,1.7368,0.0661,5.0,0.04148782,171.92,7267,16311,99,18.6487,10.4124,8.6477,17.8006,5.6752,20.4715,,,,,,
122,10.495955,18.9354,34.718,17.007034,10.9116,20.4446,1.6203,0.0845,5.0,0.04072261,171.98,7267,16311,99,18.3089,10.26,8.438,17.6048,5.4606,20.123,,,,,,
123,10.295828,19.8218,35.5302,15.382504,13.2997,23.755,1.4941,0.0999,5.0,0.03995965,171.98,7267,16311,99,20.1534,11.3249,9.3933,19.3251,6.1149,22.0498,,,,,,
